2022-12-10 19:11:03,282|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,291|DEBUG  |       timer.py| 55|Cancel timer 4415991568 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,291|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,291|DEBUG  |       timer.py| 55|Cancel timer 4416004208 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 67|Pop timer 4415991232 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,292|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,292|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,292|INFO   |   framework.py| 42|Enqueue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 41|Start timer 4416004496 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py|100|Start of schedule: 1 (limit 479) pending messages, 7 (limit 28464) pending timers
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,292|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,292|INFO   |   framework.py| 83|Enqueue(fwd) E->D: ClientGet(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 41|Start timer 4416004736 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 41|Start timer 4416004832 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 41|Start timer 4416005024 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,292|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,292|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,292|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 55|Cancel timer 4416004736 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 55|Cancel timer 4416004832 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,292|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 55|Cancel timer 4416005024 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,292|DEBUG  |       timer.py| 67|Pop timer 4416004496 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,293|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,293|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 41|Start timer 4416005408 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,293|INFO   |   framework.py|100|Start of schedule: 1 (limit 471) pending messages, 7 (limit 28463) pending timers
2022-12-10 19:11:03,293|INFO   |   framework.py|112|Dequeue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue B->D: GetReq(K1=?)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 41|Start timer 4416005600 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue B->B: GetReq(K1=?)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 41|Start timer 4416005696 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue B->C: GetReq(K1=?)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 41|Start timer 4416005888 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |   framework.py|112|Dequeue B->D: GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue D->B: GetRsp(K1=1)
2022-12-10 19:11:03,293|INFO   |   framework.py|112|Dequeue B->B: GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue B->B: GetRsp(K1=1)
2022-12-10 19:11:03,293|INFO   |   framework.py|112|Dequeue B->C: GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue C->B: GetRsp(K1=1)
2022-12-10 19:11:03,293|INFO   |   framework.py|112|Dequeue D->B: GetRsp(K1=1)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 55|Cancel timer 4416005600 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |   framework.py|112|Dequeue B->B: GetRsp(K1=1)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 55|Cancel timer 4416005696 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,293|INFO   |   framework.py|112|Dequeue C->B: GetRsp(K1=1)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 55|Cancel timer 4416005888 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,293|DEBUG  |       timer.py| 67|Pop timer 4416005408 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,293|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,293|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,293|INFO   |   framework.py| 42|Enqueue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 41|Start timer 4416006272 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py|100|Start of schedule: 1 (limit 464) pending messages, 7 (limit 28462) pending timers
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue a->E: ClientGet(K1=?)
2022-12-10 19:11:03,294|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,294|INFO   |   framework.py| 83|Enqueue(fwd) E->D: ClientGet(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 41|Start timer 4416006512 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 41|Start timer 4416006608 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 41|Start timer 4416006800 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,294|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,294|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,294|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 55|Cancel timer 4416006512 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 55|Cancel timer 4416006608 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,294|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 55|Cancel timer 4416006800 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,294|DEBUG  |       timer.py| 67|Pop timer 4416006272 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,294|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,294|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,294|INFO   |   framework.py| 42|Enqueue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 41|Start timer 4416007184 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py|100|Start of schedule: 1 (limit 456) pending messages, 7 (limit 28461) pending timers
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py| 42|Enqueue B->D: GetReq(K1=?)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 41|Start timer 4416007376 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py| 42|Enqueue B->B: GetReq(K1=?)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 41|Start timer 4416007472 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py| 42|Enqueue B->C: GetReq(K1=?)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 41|Start timer 4416007664 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue B->D: GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,295|INFO   |   framework.py| 42|Enqueue D->B: GetRsp(K1=1)
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue B->B: GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,295|INFO   |   framework.py| 42|Enqueue B->B: GetRsp(K1=1)
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue B->C: GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,295|INFO   |   framework.py| 42|Enqueue C->B: GetRsp(K1=1)
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue D->B: GetRsp(K1=1)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 55|Cancel timer 4416007376 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue B->B: GetRsp(K1=1)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 55|Cancel timer 4416007472 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue C->B: GetRsp(K1=1)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 55|Cancel timer 4416007664 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 67|Pop timer 4416007184 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,295|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,295|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,295|INFO   |   framework.py| 42|Enqueue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,295|DEBUG  |       timer.py| 41|Start timer 4416008048 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,295|INFO   |   framework.py|100|Start of schedule: 1 (limit 449) pending messages, 7 (limit 28460) pending timers
2022-12-10 19:11:03,295|INFO   |   framework.py|112|Dequeue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,295|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,296|INFO   |   framework.py| 83|Enqueue(fwd) A->D: ClientGet(K1=?)
2022-12-10 19:11:03,296|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,296|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,296|DEBUG  |       timer.py| 41|Start timer 4416020640 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,296|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,296|DEBUG  |       timer.py| 41|Start timer 4416020736 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,296|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,296|DEBUG  |       timer.py| 41|Start timer 4416020928 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,296|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,296|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,296|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,296|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,296|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,296|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,296|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,296|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,296|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,296|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 55|Cancel timer 4416020640 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 55|Cancel timer 4416020736 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 55|Cancel timer 4416020928 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 67|Pop timer 4416008048 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,297|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,297|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,297|INFO   |   framework.py| 42|Enqueue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 41|Start timer 4416021312 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py|100|Start of schedule: 1 (limit 441) pending messages, 7 (limit 28459) pending timers
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py| 42|Enqueue C->D: GetReq(K1=?)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 41|Start timer 4416021504 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py| 42|Enqueue C->B: GetReq(K1=?)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 41|Start timer 4416021600 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py| 42|Enqueue C->C: GetReq(K1=?)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 41|Start timer 4416021792 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue C->D: GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,297|INFO   |   framework.py| 42|Enqueue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue C->B: GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,297|INFO   |   framework.py| 42|Enqueue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue C->C: GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,297|INFO   |   framework.py| 42|Enqueue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 55|Cancel timer 4416021504 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,297|INFO   |   framework.py|112|Dequeue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,297|DEBUG  |       timer.py| 55|Cancel timer 4416021600 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 55|Cancel timer 4416021792 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 67|Pop timer 4416021312 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,298|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,298|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,298|INFO   |   framework.py| 42|Enqueue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 41|Start timer 4416022176 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py|100|Start of schedule: 1 (limit 434) pending messages, 7 (limit 28458) pending timers
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 41|Start timer 4416022368 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 41|Start timer 4416022464 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 41|Start timer 4416022656 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,298|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,298|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,298|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 55|Cancel timer 4416022368 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 55|Cancel timer 4416022464 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,298|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 55|Cancel timer 4416022656 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,298|DEBUG  |       timer.py| 67|Pop timer 4416022176 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,298|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,299|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,299|INFO   |   framework.py| 42|Enqueue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,299|DEBUG  |       timer.py| 41|Start timer 4416023040 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,299|INFO   |   framework.py|100|Start of schedule: 1 (limit 427) pending messages, 7 (limit 28457) pending timers
2022-12-10 19:11:03,299|INFO   |   framework.py|112|Dequeue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,299|INFO   |   framework.py| 42|Enqueue B->D: GetReq(K1=?)
2022-12-10 19:11:03,299|DEBUG  |       timer.py| 41|Start timer 4416023232 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,299|INFO   |   framework.py| 42|Enqueue B->B: GetReq(K1=?)
2022-12-10 19:11:03,299|DEBUG  |       timer.py| 41|Start timer 4416023328 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,299|INFO   |   framework.py| 42|Enqueue B->C: GetReq(K1=?)
2022-12-10 19:11:03,299|DEBUG  |       timer.py| 41|Start timer 4416023520 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,299|INFO   |   framework.py|112|Dequeue B->D: GetReq(K1=?)
2022-12-10 19:11:03,299|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,299|INFO   |   framework.py| 42|Enqueue D->B: GetRsp(K1=1)
2022-12-10 19:11:03,299|INFO   |   framework.py|112|Dequeue B->B: GetReq(K1=?)
2022-12-10 19:11:03,299|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,299|INFO   |   framework.py| 42|Enqueue B->B: GetRsp(K1=1)
2022-12-10 19:11:03,299|INFO   |   framework.py|112|Dequeue B->C: GetReq(K1=?)
2022-12-10 19:11:03,299|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,299|INFO   |   framework.py| 42|Enqueue C->B: GetRsp(K1=1)
2022-12-10 19:11:03,299|INFO   |   framework.py|112|Dequeue D->B: GetRsp(K1=1)
